dataset,method,classifier,rep,penalty_margin,penalty_d
wdbc,rf_importance,rf,23,0.0052348472405562,0.0060335495052831
wdbc,rf_importance,rf,24,-0.0025117351411076,0.0175705863703549
wdbc,rf_importance,rf,25,0.0031354621823452,0.0113264965793581
wdbc,rf_importance,rf,26,0.0028558800637032,0.0067479278415369
wdbc,rf_importance,rf,27,0.0010074726409936,0.015770237648478
wdbc,rf_importance,rf,28,0.0027311991599534,0.0138867618313709
wdbc,rf_importance,rf,29,0.0059626813614963,0.0158401240363222
wdbc,rf_importance,logistic,0,0.0028154728299694,0.0212375508718315
wdbc,rf_importance,logistic,1,0.0032094335925111,0.0110481970372511
wdbc,rf_importance,logistic,2,0.0023454808307456,0.0160109074950654
wdbc,rf_importance,logistic,3,0.0043607759316059,0.0225348579415343
wdbc,rf_importance,logistic,4,0.0021817881900977,0.0159724226340364
wdbc,rf_importance,logistic,5,0.0041456093531916,0.0175806635547931
wdbc,rf_importance,logistic,6,0.0032174597956965,0.0222462723881177
wdbc,rf_importance,logistic,7,0.0043503378163038,0.0212452841753445
wdbc,rf_importance,logistic,8,0.002434656630221,0.0157254138081086
wdbc,rf_importance,logistic,9,0.003431185138355,0.0189519317117433
wdbc,rf_importance,logistic,10,0.0039561860987508,0.0097738426005432
wdbc,rf_importance,logistic,11,0.0045912440793973,0.0225252162359915
wdbc,rf_importance,logistic,12,0.0039521680691545,0.0181970632742239
wdbc,rf_importance,logistic,13,0.0033876054308973,0.0130147079198619
wdbc,rf_importance,logistic,14,0.0045970902998707,0.0189164726264214
wdbc,rf_importance,logistic,15,0.002702719969686,0.0097754958987202
wdbc,rf_importance,logistic,16,0.0041703632130228,0.0234445426863311
wdbc,rf_importance,logistic,17,0.0041673345213143,0.0210017008836123
wdbc,rf_importance,logistic,18,0.0036695663754236,0.0195222256641653
wdbc,rf_importance,logistic,19,0.0019969777526582,0.0154811975627732
wdbc,rf_importance,logistic,20,0.0032350449933436,0.0110146667164853
wdbc,rf_importance,logistic,21,0.0040931018216769,0.0167152848403353
wdbc,rf_importance,logistic,22,0.0042032257352348,0.0212622176238842
wdbc,rf_importance,logistic,23,0.0041222480142903,0.0146285727246247
wdbc,rf_importance,logistic,24,0.0024409209696453,0.0173554610966943
wdbc,rf_importance,logistic,25,0.0038106824178625,0.0115248435827931
wdbc,rf_importance,logistic,26,0.0018521824439574,0.0202238933231692
wdbc,rf_importance,logistic,27,0.0026377055008107,0.0189860920299373
wdbc,rf_importance,logistic,28,0.003960836280876,0.0275761700958208
wdbc,rf_importance,logistic,29,0.0038008102950052,0.0243028185882397
wdbc,l1_logistic,rf,0,-0.0037420064773569,-0.0007615134901975
wdbc,l1_logistic,rf,1,-0.0008067045307352,-0.0043270457200244
wdbc,l1_logistic,rf,2,-0.0044625417874879,-0.0020344339074945
wdbc,l1_logistic,rf,3,-0.0005032893341247,0.0004742492849833
wdbc,l1_logistic,rf,4,-0.0050254339385304,-0.0017911088423429
wdbc,l1_logistic,rf,5,0.0019707175365616,-0.0059731668868491
wdbc,l1_logistic,rf,6,-0.0035538823370941,-0.005065048005009
wdbc,l1_logistic,rf,7,0.0001667430997701,-0.0063082935063318
wdbc,l1_logistic,rf,8,-0.0005810367444809,0.0026706085413345
wdbc,l1_logistic,rf,9,-0.0040633167601441,-0.0007106535894688
wdbc,l1_logistic,rf,10,0.0043702745938667,-0.0038130246152809
wdbc,l1_logistic,rf,11,-0.0031737343567591,0.0069837836824388
wdbc,l1_logistic,rf,12,0.0077077730760266,0.0007585705330722
wdbc,l1_logistic,rf,13,0.0004890670735418,-0.0147207905476544
wdbc,l1_logistic,rf,14,-0.0023488620195819,0.0004100314779245
wdbc,l1_logistic,rf,15,0.0006540035078657,0.0024342852624704
wdbc,l1_logistic,rf,16,-0.0039118291566286,-0.004253195393405
wdbc,l1_logistic,rf,17,0.0023369397451979,0.0035287258468178
wdbc,l1_logistic,rf,18,-0.0034107865413304,0.0046141309844616
wdbc,l1_logistic,rf,19,-0.0001576673261425,0.0002993605977283
wdbc,l1_logistic,rf,20,-0.0041507083621139,-0.0045768326653126
wdbc,l1_logistic,rf,21,-0.0009050857650908,0.0044653427989824
wdbc,l1_logistic,rf,22,-0.0026272127908467,0.0062977624360883
wdbc,l1_logistic,rf,23,0.0015755744050856,0.00065209919234
wdbc,l1_logistic,rf,24,0.0036462485729032,-0.0045600369526019
wdbc,l1_logistic,rf,25,-0.002496922886942,0.0065829950973718
wdbc,l1_logistic,rf,26,-0.0043636772997156,-0.0072252589996596
wdbc,l1_logistic,rf,27,-0.0029500530761974,-0.0025059262476587
wdbc,l1_logistic,rf,28,-0.0033336224695923,0.0043136308170081
wdbc,l1_logistic,rf,29,-0.0029309726390413,0.0001231327878592
wdbc,l1_logistic,logistic,0,0.0004053076232623,0.0104547756305665
wdbc,l1_logistic,logistic,1,0.0001563507743066,0.0064915372020586
wdbc,l1_logistic,logistic,2,0.0003026563504707,0.0095734115065094
wdbc,l1_logistic,logistic,3,3.076441342987407e-05,0.0043052427662544
wdbc,l1_logistic,logistic,4,-0.0001520930169363,0.0015998694682149
wdbc,l1_logistic,logistic,5,0.0004885733120901,0.0008410737614323
wdbc,l1_logistic,logistic,6,-0.0003164638074106,0.0019706758120936
wdbc,l1_logistic,logistic,7,0.0003235134417409,0.0043302577876836
wdbc,l1_logistic,logistic,8,0.0002763786939177,0.0033530709620667
wdbc,l1_logistic,logistic,9,-0.0003586396128688,0.0015834494912002
wdbc,l1_logistic,logistic,10,0.0015789626455151,0.007696308508136
wdbc,l1_logistic,logistic,11,0.0024830151688933,0.0074893582574898
wdbc,l1_logistic,logistic,12,0.0004145531466507,0.0043745231005453
wdbc,l1_logistic,logistic,13,0.0002651182521349,0.006202535131124
wdbc,l1_logistic,logistic,14,-8.830970986309578e-05,0.0071107219778028
wdbc,l1_logistic,logistic,15,0.0009465791161353,0.0097994057988108
wdbc,l1_logistic,logistic,16,0.0003556705119736,0.0069789252694107
wdbc,l1_logistic,logistic,17,0.0008099149386034,0.0116100792968006
wdbc,l1_logistic,logistic,18,-3.2318508471089816e-05,0.0033636001211263
wdbc,l1_logistic,logistic,19,-0.0001594691153677,0.0042336303988416
wdbc,l1_logistic,logistic,20,0.0002606690922378,0.010146032508478
wdbc,l1_logistic,logistic,21,0.0003479672369766,0.0068047264986296
wdbc,l1_logistic,logistic,22,0.0003419852266966,0.005575136645794
wdbc,l1_logistic,logistic,23,0.0001894343636832,0.0033045640073576
wdbc,l1_logistic,logistic,24,0.0004764828685283,0.0030806433443992
wdbc,l1_logistic,logistic,25,0.0004072458171368,0.004984791436053
wdbc,l1_logistic,logistic,26,0.0002510229198816,0.0046585614762799
wdbc,l1_logistic,logistic,27,0.0001036308164737,0.0023227014033801
wdbc,l1_logistic,logistic,28,0.0002681527740061,-0.0019848236814819
wdbc,l1_logistic,logistic,29,0.0007493901208454,0.0021670328919131
statlogheart,mutual_info,rf,0,0.0848645174595362,0.0103762682704049
statlogheart,mutual_info,rf,1,0.071561680317037,0.0095954236436068
statlogheart,mutual_info,rf,2,0.0875234787072967,0.0043706649509048
statlogheart,mutual_info,rf,3,0.1079778615463012,0.0115920753923217
statlogheart,mutual_info,rf,4,0.1100273572546035,0.0328998038668186
statlogheart,mutual_info,rf,5,0.0698101546077131,0.0068114567142975
statlogheart,mutual_info,rf,6,0.0553773906682708,0.0107963512114326
statlogheart,mutual_info,rf,7,0.0904519065273824,0.0360027565691403
statlogheart,mutual_info,rf,8,0.0498169018927419,0.0035650289366218
statlogheart,mutual_info,rf,9,0.067936329985135,0.0514834363401261
statlogheart,mutual_info,rf,10,0.0502560599140302,0.0077640361006313
statlogheart,mutual_info,rf,11,0.1228968330854672,0.0689553253745772
statlogheart,mutual_info,rf,12,0.0852835167276935,-0.0008350657210864
statlogheart,mutual_info,rf,13,0.0908849082046219,0.0341853578358926
statlogheart,mutual_info,rf,14,0.1100916041708484,0.0321362509543847
statlogheart,mutual_info,rf,15,0.1152929758126522,0.027580584042084
statlogheart,mutual_info,rf,16,0.0540900910145257,0.0409458391935463
statlogheart,mutual_info,rf,17,0.0892824574015555,0.0481881843479648
statlogheart,mutual_info,rf,18,0.0735752234078834,-0.025865061760619
statlogheart,mutual_info,rf,19,0.092791697262309,0.0260376980665499
statlogheart,mutual_info,rf,20,0.0399847428904897,0.0061213324963172
statlogheart,mutual_info,rf,21,0.0682365961003305,0.0251688349444792
statlogheart,mutual_info,rf,22,0.1104339602486624,0.0198118630805303
statlogheart,mutual_info,rf,23,0.1072088494495278,0.0586443561764543
statlogheart,mutual_info,rf,24,0.0686136788575731,0.0277661076613506
statlogheart,mutual_info,rf,25,0.0580922174195686,0.0273432188922174
statlogheart,mutual_info,rf,26,0.1048717029896719,0.0502290267320318
statlogheart,mutual_info,rf,27,0.0779518952891711,0.0561365890349295
statlogheart,mutual_info,rf,28,0.0866394610300329,0.0785206085872273
statlogheart,mutual_info,rf,29,0.1062292800200627,0.0424609354828259
statlogheart,mutual_info,logistic,0,0.0550985485584909,0.019785991934832
statlogheart,mutual_info,logistic,1,0.0355787240141637,0.0126544700014166
statlogheart,mutual_info,logistic,2,0.0684845813210655,0.0014572703413763
statlogheart,mutual_info,logistic,3,0.0605739045627943,0.0251674957205887
statlogheart,mutual_info,logistic,4,0.0511883802754658,0.0198347162461062
statlogheart,mutual_info,logistic,5,0.0639013994996051,0.0216145296647094
statlogheart,mutual_info,logistic,6,0.0475715291707899,0.0002681260252446
statlogheart,mutual_info,logistic,7,0.0474191311866467,0.0378979168109223
statlogheart,mutual_info,logistic,8,0.0239112066547197,0.0199475663465391
statlogheart,mutual_info,logistic,9,0.0336939485207116,0.0252635747513366
statlogheart,mutual_info,logistic,10,0.0513682545989775,0.0278559161549178
statlogheart,mutual_info,logistic,11,0.0643051503335377,0.0375606784493757
statlogheart,mutual_info,logistic,12,0.0459536941582028,0.0123818526267434
statlogheart,mutual_info,logistic,13,0.0443749347957832,0.0103385117777485
statlogheart,mutual_info,logistic,14,0.0736902330005671,0.041857943751479
statlogheart,mutual_info,logistic,15,0.0578533172407069,0.0259759026295858
statlogheart,mutual_info,logistic,16,0.0653620831013925,0.0334287045553373
statlogheart,mutual_info,logistic,17,0.0527775335459906,0.0367639786779941
statlogheart,mutual_info,logistic,18,0.0270521056678113,0.0233515948829395
statlogheart,mutual_info,logistic,19,0.0549436247260526,0.0160625635492147
statlogheart,mutual_info,logistic,20,0.0513608598557541,0.0187103331609573
statlogheart,mutual_info,logistic,21,0.0429496523807038,0.0196630366848931
statlogheart,mutual_info,logistic,22,0.0332599795584767,0.0207086472831633
statlogheart,mutual_info,logistic,23,0.0328262345473583,0.0114552659121174
statlogheart,mutual_info,logistic,24,0.0662491181248705,0.0223582667318208
statlogheart,mutual_info,logistic,25,0.0444521363599276,0.0232874037341779
statlogheart,mutual_info,logistic,26,0.0574199705540777,0.0158653519963058
statlogheart,mutual_info,logistic,27,0.0476170850763832,0.0237319663396575
statlogheart,mutual_info,logistic,28,0.0607512247589692,0.02300501076885
statlogheart,mutual_info,logistic,29,0.0527924113080466,0.0181922858178409
statlogheart,rf_importance,rf,0,0.0977958693487707,0.0470150397233171
statlogheart,rf_importance,rf,1,0.1072359066211122,0.1006572589375489
statlogheart,rf_importance,rf,2,0.1021110958802371,0.1265909971831355
statlogheart,rf_importance,rf,3,0.0534995717070786,0.0201143074687865
statlogheart,rf_importance,rf,4,0.090805980667398,0.1061972670011204
statlogheart,rf_importance,rf,5,0.1069204221995184,0.0468129657932454
statlogheart,rf_importance,rf,6,0.1172989301192322,0.0762439122813191
statlogheart,rf_importance,rf,7,0.0784991676325632,0.0703174513584209
statlogheart,rf_importance,rf,8,0.0920512501849335,0.026020753215452
statlogheart,rf_importance,rf,9,0.1050040588341594,0.0466070928445209
statlogheart,rf_importance,rf,10,0.1500619546619021,0.0742727322411038
statlogheart,rf_importance,rf,11,0.1346463589698269,0.0808727727804695
statlogheart,rf_importance,rf,12,0.127426646979821,0.1298131251900244
statlogheart,rf_importance,rf,13,0.1075958391333519,0.0673241641592524
statlogheart,rf_importance,rf,14,0.1316618013600409,0.0550754612991618
statlogheart,rf_importance,rf,15,0.1343611843108014,0.1208481937566311
statlogheart,rf_importance,rf,16,0.1030027275445494,0.0646766785908748
statlogheart,rf_importance,rf,17,0.0739161965135306,0.063716433294689
statlogheart,rf_importance,rf,18,0.1299804143839417,0.0979531074348181
statlogheart,rf_importance,rf,19,0.0833250721884388,0.0282018554675109
statlogheart,rf_importance,rf,20,0.1168396566347596,0.0509491953451204
statlogheart,rf_importance,rf,21,0.1078367371242262,0.0667896022278959
statlogheart,rf_importance,rf,22,0.1176540353760336,0.0853579043893066
statlogheart,rf_importance,rf,23,0.0883611281970594,0.082088885082819
statlogheart,rf_importance,rf,24,0.1495972062786044,0.1139422971487305
statlogheart,rf_importance,rf,25,0.1262150420740768,0.0718772686933211
statlogheart,rf_importance,rf,26,0.1364505511730533,0.031654827553706
statlogheart,rf_importance,rf,27,0.1101881650604025,0.0408940716421508
statlogheart,rf_importance,rf,28,0.1148647096371409,0.1138837792319836
statlogheart,rf_importance,rf,29,0.1291364235236942,0.049559004592229
statlogheart,rf_importance,logistic,0,0.0700554515730181,0.0290246880580986
statlogheart,rf_importance,logistic,1,0.0727487192971798,0.0345995667871569
statlogheart,rf_importance,logistic,2,0.0605440832610905,0.0198805280977899
statlogheart,rf_importance,logistic,3,0.0467825745029883,0.0203441025312736
statlogheart,rf_importance,logistic,4,0.0644930640367392,0.0113260571525491
statlogheart,rf_importance,logistic,5,0.0724701677301624,0.039999092487153
statlogheart,rf_importance,logistic,6,0.0837534384068805,0.0320328659985684
statlogheart,rf_importance,logistic,7,0.0640576494355781,0.0287146654753044
statlogheart,rf_importance,logistic,8,0.0495603254162771,0.0521884621242705
statlogheart,rf_importance,logistic,9,0.0585829156034793,0.0315595567079504
statlogheart,rf_importance,logistic,10,0.0745484458538255,0.0548070289275014
statlogheart,rf_importance,logistic,11,0.0463646874262405,0.0076234448086485
statlogheart,rf_importance,logistic,12,0.063379221094576,0.0280860057061643
statlogheart,rf_importance,logistic,13,0.0713052753486101,0.0283205572914443
statlogheart,rf_importance,logistic,14,0.0702083379006087,0.0455266774487757
statlogheart,rf_importance,logistic,15,0.0708118062794211,0.0174871960979367
statlogheart,rf_importance,logistic,16,0.0628394046680094,0.029948349819222
statlogheart,rf_importance,logistic,17,0.0385419952255613,0.0319481529413391
statlogheart,rf_importance,logistic,18,0.0484873905804348,0.0137771115700718
statlogheart,rf_importance,logistic,19,0.0193887465695333,0.0221678903610022
statlogheart,rf_importance,logistic,20,0.0739305002205094,0.0305906544606114
statlogheart,rf_importance,logistic,21,0.080909288541656,0.0472292507342543
statlogheart,rf_importance,logistic,22,0.0625856143204386,0.0190750551160043
statlogheart,rf_importance,logistic,23,0.0783719841701016,0.0264985614219639
statlogheart,rf_importance,logistic,24,0.038462098091498,0.0229884119105795
statlogheart,rf_importance,logistic,25,0.0471234919519083,0.0284083432989203
statlogheart,rf_importance,logistic,26,0.0522685275818026,0.036844985353136
statlogheart,rf_importance,logistic,27,0.0737769103466822,0.0404539562247606
statlogheart,rf_importance,logistic,28,0.0241163001394166,0.0183545018904227
statlogheart,rf_importance,logistic,29,0.0697397810600896,0.0342235467788773
statlogheart,l1_logistic,rf,0,0.0872663416904075,0.0048161762722731
statlogheart,l1_logistic,rf,1,0.0518111457118832,0.0106765672293698
statlogheart,l1_logistic,rf,2,0.0825286426946094,-0.0298673622856472
statlogheart,l1_logistic,rf,3,0.1163022182547736,0.0043515482469305
statlogheart,l1_logistic,rf,4,0.0842221761219186,0.020199518404527
statlogheart,l1_logistic,rf,5,0.0800464954550458,0.0078344829248003
statlogheart,l1_logistic,rf,6,0.0742141686323938,-0.0148854236621586
statlogheart,l1_logistic,rf,7,0.0846105066304543,-0.0030006294573988
statlogheart,l1_logistic,rf,8,0.0959083957551068,0.0142369039738494
statlogheart,l1_logistic,rf,9,0.0602144018697109,0.0121112770715345
statlogheart,l1_logistic,rf,10,0.0665019453327652,-0.0075122771420677
statlogheart,l1_logistic,rf,11,0.0810617224766466,0.0054256441717499
statlogheart,l1_logistic,rf,12,0.1054213916517438,0.0082264085072541
statlogheart,l1_logistic,rf,13,0.0897100695725091,-0.0024049439433143
statlogheart,l1_logistic,rf,14,0.0490653621724746,-0.0084367505937142
statlogheart,l1_logistic,rf,15,0.0505275729566664,-0.0014369658872934
statlogheart,l1_logistic,rf,16,0.0824062562091154,0.0050465112263302
statlogheart,l1_logistic,rf,17,0.1042005990114419,0.018178283714346
statlogheart,l1_logistic,rf,18,0.100753309794089,0.0006419783144229
statlogheart,l1_logistic,rf,19,0.0844501579763875,0.0010958200243876
statlogheart,l1_logistic,rf,20,0.057746492417919,0.0031589941701551
statlogheart,l1_logistic,rf,21,0.0710062093326344,0.0165949917901133
statlogheart,l1_logistic,rf,22,0.0604721296047048,-0.0024814694774616
statlogheart,l1_logistic,rf,23,0.1157875010816583,0.0236269830953709
statlogheart,l1_logistic,rf,24,0.0672287261051027,0.0048056407589113
statlogheart,l1_logistic,rf,25,0.0769984225689842,-0.0091728876336343
statlogheart,l1_logistic,rf,26,0.0865072420149003,-0.0072763614566666
statlogheart,l1_logistic,rf,27,0.0503733444754591,-0.0097424685740722
statlogheart,l1_logistic,rf,28,0.0550424455585493,-0.0221617804736419
statlogheart,l1_logistic,rf,29,0.0786055983837012,0.0144524032904631
statlogheart,l1_logistic,logistic,0,0.0455144824665768,0.0183742385304518
statlogheart,l1_logistic,logistic,1,0.0559358269800634,-0.0033432912615497
statlogheart,l1_logistic,logistic,2,0.0563412967008849,0.0077058805113681
statlogheart,l1_logistic,logistic,3,0.0571205652703007,0.0241784173007144
statlogheart,l1_logistic,logistic,4,0.0561482244854158,0.0222243183597126
statlogheart,l1_logistic,logistic,5,0.0570438275386803,0.0144554094974728
statlogheart,l1_logistic,logistic,6,0.034611301015859,0.0091566755781851
statlogheart,l1_logistic,logistic,7,0.0423935620461056,0.0181017846073663
statlogheart,l1_logistic,logistic,8,0.0442118129445444,0.0056598327958531
statlogheart,l1_logistic,logistic,9,0.0506244976491574,0.0244878672397958
statlogheart,l1_logistic,logistic,10,0.0402174864829761,0.0203141164806793
statlogheart,l1_logistic,logistic,11,0.0411403639524066,-0.00103097986357
statlogheart,l1_logistic,logistic,12,0.0413533917898762,0.0236478846267855
statlogheart,l1_logistic,logistic,13,0.0571822792465876,0.0203966308995808
statlogheart,l1_logistic,logistic,14,0.0539621687384023,0.0161075000039517
statlogheart,l1_logistic,logistic,15,0.0402118588120964,0.0038220936966098
statlogheart,l1_logistic,logistic,16,0.0549754402084009,0.0089529293522705
statlogheart,l1_logistic,logistic,17,0.0656814963182433,0.0286185116465269
statlogheart,l1_logistic,logistic,18,0.0377974982132928,0.0230155622059684
statlogheart,l1_logistic,logistic,19,0.0415020771537834,0.0240518344753918
statlogheart,l1_logistic,logistic,20,0.0272220213511203,0.0164686168455279
statlogheart,l1_logistic,logistic,21,0.0409982645939507,0.0171684575073971
statlogheart,l1_logistic,logistic,22,0.048519990259897,0.0097935602086884
statlogheart,l1_logistic,logistic,23,0.0323642278615357,0.0076871341067617
statlogheart,l1_logistic,logistic,24,0.0410975746755415,0.0160341510829484
statlogheart,l1_logistic,logistic,25,0.0458413150096176,0.0102414894228384
statlogheart,l1_logistic,logistic,26,0.0483086095986882,0.0314355352637487
statlogheart,l1_logistic,logistic,27,0.0441724168795145,0.0241622373920701
statlogheart,l1_logistic,logistic,28,0.0499661749842173,0.0184266617728144
statlogheart,l1_logistic,logistic,29,0.0498885853518666,0.0114649645305788
haberman,mutual_info,rf,0,0.1865789682760785,-0.0312293260126465
haberman,mutual_info,rf,1,0.1512246653217211,-0.0655460771033306
haberman,mutual_info,rf,2,0.0961927941297741,-0.0832806516774429
haberman,mutual_info,rf,3,0.0956403851736592,-0.0578673144053035
haberman,mutual_info,rf,4,0.0727750995652748,-0.0632757642543266
haberman,mutual_info,rf,5,0.095142755654962,-0.0536872117215652
haberman,mutual_info,rf,6,0.0890680268097445,-0.0295524155492077
haberman,mutual_info,rf,7,0.1213481005331475,-0.0594989466844943
haberman,mutual_info,rf,8,0.1382114423455284,-0.0488022230673104
haberman,mutual_info,rf,9,0.1179141276165876,-0.0548373112022452
haberman,mutual_info,rf,10,0.1423953172331579,0.0042565620991077
haberman,mutual_info,rf,11,0.1427227441927803,-0.0695593534425422
haberman,mutual_info,rf,12,0.1499882249350055,-0.0356043698335655
haberman,mutual_info,rf,13,0.0873347278657855,-0.0657524089980977
haberman,mutual_info,rf,14,0.2132711413868031,-0.0486979882633232
haberman,mutual_info,rf,15,0.106512785510435,-0.0694524524821111
haberman,mutual_info,rf,16,0.1126994673351926,-0.0175242789061398
haberman,mutual_info,rf,17,0.1367612109424664,-0.0438622405771881
haberman,mutual_info,rf,18,0.1492017966325832,0.001169943527011
haberman,mutual_info,rf,19,0.1503469383009239,-0.0764716561608198
haberman,mutual_info,rf,20,0.1706713695930459,-0.0360522958270917
haberman,mutual_info,rf,21,0.1276199566041205,-0.0837614432030027
haberman,mutual_info,rf,22,0.1320072698808305,-0.0065192711042675
haberman,mutual_info,rf,23,0.1599315905775631,-0.0691123550085921
haberman,mutual_info,rf,24,0.1834812682411978,-0.0577765642384139
haberman,mutual_info,rf,25,0.1272253839828133,-0.042418075167483
haberman,mutual_info,rf,26,0.0889087820812315,-0.0981173173394359
haberman,mutual_info,rf,27,0.1269928813617871,-0.0467248077546533
haberman,mutual_info,rf,28,0.1340031205043089,-0.0683001847497413
haberman,mutual_info,rf,29,0.1442596468865972,-0.038424012266325
haberman,mutual_info,logistic,0,-0.007923997665085,7.301333065073967e-05
haberman,mutual_info,logistic,1,-0.0297720344536419,0.0003280012805109
haberman,mutual_info,logistic,2,-0.0274799212448598,0.0009118275526567
haberman,mutual_info,logistic,3,-0.0158484403356297,0.0003615817724498
haberman,mutual_info,logistic,4,0.0110925122358394,-0.0015345229658757
haberman,mutual_info,logistic,5,0.0092482066792193,0.0005009987796544
haberman,mutual_info,logistic,6,-0.0303288547607801,0.0001576940526005
haberman,mutual_info,logistic,7,-0.0024029303512123,-9.472120032835708e-05
haberman,mutual_info,logistic,8,-0.0052290446095104,0.0006934021685871
haberman,mutual_info,logistic,9,-0.0107892390584402,-0.0007880047088585
haberman,mutual_info,logistic,10,-0.0157639231703443,0.0002944700600739
haberman,mutual_info,logistic,11,-0.0243351761492827,0.0003872435796054
haberman,mutual_info,logistic,12,-0.0052855814566289,7.118819633034068e-05
haberman,mutual_info,logistic,13,-0.005294630835477,0.0005701080430088
haberman,mutual_info,logistic,14,-0.0096767665040221,0.0007347486083567
haberman,mutual_info,logistic,15,-0.0429228505817026,0.0006332289603778
haberman,mutual_info,logistic,16,-0.0009281621521655,0.0002629402936892
haberman,mutual_info,logistic,17,-0.0062676271518699,0.0006266536574349
haberman,mutual_info,logistic,18,-0.0181661326859608,0.000228314076497
haberman,mutual_info,logistic,19,-0.0209886785058651,0.000316453544781
haberman,mutual_info,logistic,20,0.0312291119722824,-0.0002999845571365
haberman,mutual_info,logistic,21,0.0125296144763803,-9.090650608345464e-05
haberman,mutual_info,logistic,22,-0.003508924369451,0.0003336018963054
haberman,mutual_info,logistic,23,-0.0193173606270827,-0.0005050209324013
haberman,mutual_info,logistic,24,-0.0051873294173124,0.0007812487049735
haberman,mutual_info,logistic,25,0.0192618109881463,2.2733799933699617e-05
haberman,mutual_info,logistic,26,-0.0113104034425955,-0.0003330071035346
haberman,mutual_info,logistic,27,-0.0106696835097644,0.0010008307530716
haberman,mutual_info,logistic,28,0.0095156971516227,0.0004537321760281
haberman,mutual_info,logistic,29,-0.0184419287089492,-0.0009348354139474
haberman,rf_importance,rf,0,0.0986060933354388,0.0245874619492715
haberman,rf_importance,rf,1,0.0922860692180497,0.0189947207840982
haberman,rf_importance,rf,2,0.0907225134839216,0.0461370198037783
haberman,rf_importance,rf,3,0.1117154927026239,0.0048126601016351
haberman,rf_importance,rf,4,0.1406784817444077,0.0471186250449817
haberman,rf_importance,rf,5,0.0889691593740779,-0.0109928963043492
haberman,rf_importance,rf,6,0.117763171351906,-0.0499379396836208
haberman,rf_importance,rf,7,0.1117607413455656,0.0249016793562951
haberman,rf_importance,rf,8,0.1438779382662108,0.0482939049425156
haberman,rf_importance,rf,9,0.1173857904819964,0.0753390436311564
haberman,rf_importance,rf,10,0.121264479469328,0.0714251970804781
haberman,rf_importance,rf,11,0.0990286687316051,0.028289374764281
haberman,rf_importance,rf,12,0.1379119986078207,0.0672112416469527
haberman,rf_importance,rf,13,0.1176079384867364,0.0069964702980134
haberman,rf_importance,rf,14,0.0832300918567566,0.040821765571686
haberman,rf_importance,rf,15,0.1102373842763785,0.0655633104657415
haberman,rf_importance,rf,16,0.1258446295647945,0.05434230941159
haberman,rf_importance,rf,17,0.1076604004074024,0.0171324055137602
haberman,rf_importance,rf,18,0.085163225521285,0.009337286736418
haberman,rf_importance,rf,19,0.17519362631734,0.0239260480146824
haberman,rf_importance,rf,20,0.0670595062932267,-0.0227994906866121
haberman,rf_importance,rf,21,0.1658128846377938,0.0478204818879757
haberman,rf_importance,rf,22,0.1243590386745927,0.047282548629522
haberman,rf_importance,rf,23,0.073961837546146,0.007635443544276
haberman,rf_importance,rf,24,0.1166151232799312,0.0219001613124347
haberman,rf_importance,rf,25,0.106982446146089,-0.0010123421601864
haberman,rf_importance,rf,26,0.1164773974323304,-0.0038267635122777
haberman,rf_importance,rf,27,0.1127994679196514,0.0603684795267007
haberman,rf_importance,rf,28,0.1202969093989364,0.0714266094826284
haberman,rf_importance,rf,29,0.1510906121015209,0.0370561296818015
haberman,rf_importance,logistic,0,0.0426535858591601,0.000538292491842
haberman,rf_importance,logistic,1,0.0173042811703292,0.0009638817648344
haberman,rf_importance,logistic,2,0.0457548086990322,0.000874745033397
haberman,rf_importance,logistic,3,0.0556492490333944,0.0015710653282576
haberman,rf_importance,logistic,4,0.0550047968760936,0.0010599725169132
haberman,rf_importance,logistic,5,0.0353937374018678,0.0001121722398341
haberman,rf_importance,logistic,6,0.0357699566604557,0.0005108428036726
haberman,rf_importance,logistic,7,0.0230136443789666,0.0005997756214433
haberman,rf_importance,logistic,8,0.0182766426606056,0.0009330433651804
haberman,rf_importance,logistic,9,0.0121685663448727,0.000482082561279
haberman,rf_importance,logistic,10,0.0299519166253377,5.1368753444386295e-05
haberman,rf_importance,logistic,11,0.0354152417677401,0.0006484487123437
haberman,rf_importance,logistic,12,0.0307857058418216,0.0006149880091936
haberman,rf_importance,logistic,13,0.049172517961033,0.0006703009393729
haberman,rf_importance,logistic,14,0.0201828391291936,-0.0002030393261084
haberman,rf_importance,logistic,15,0.0600349416607816,0.0003644752758376
haberman,rf_importance,logistic,16,0.0516333666627864,-6.921622587183207e-05
haberman,rf_importance,logistic,17,0.0303528944941471,0.0007071125349971
haberman,rf_importance,logistic,18,0.0464572554244213,0.0011191760773464
haberman,rf_importance,logistic,19,0.0183587039964136,0.0007749412065025
haberman,rf_importance,logistic,20,0.0463732655565988,0.0004106922413547
haberman,rf_importance,logistic,21,0.028471836116951,0.0016704253706886
haberman,rf_importance,logistic,22,0.0420862522234817,0.0012457819161793
haberman,rf_importance,logistic,23,0.011621553717948,0.0002787277461294
haberman,rf_importance,logistic,24,0.0188885371413994,0.0006487107323653
haberman,rf_importance,logistic,25,0.0450549345066594,0.0013481833515519
haberman,rf_importance,logistic,26,0.0390311276320137,0.00054157778596
haberman,rf_importance,logistic,27,0.0353015390846029,0.0011255526215981
haberman,rf_importance,logistic,28,0.0056928961869932,0.0011837675047283
haberman,rf_importance,logistic,29,0.0722543949673207,0.0009253845192023
