# STATUS: validated  (REPS=30)
# calibration_sha256: c7ed5da57f44696669f103e8dd2ceb2f1ba4065d506e5ab2bb776f1514e91403
# calib_sha256: c7ed5da57f44696669f103e8dd2ceb2f1ba4065d506e5ab2bb776f1514e91403
# calibration (ECE/Brier) and subgroup gaps vs full-feature baseline; Holm-corrected within (dataset,method,classifier,outcome); 5000-bootstrap paired-diff CI
dataset,method,classifier,calibrate,budget,budget_type,frac,outcome,mean,ci_lo,ci_hi,n,delta,cohens_d,diff_ci_lo,diff_ci_hi,p_raw,p_holm,material,material_worse,material_better,k_features,n_features,calib_sha256
bcw,l1_logistic,gb,none,k:2,k,,brier,0.0430830367780253,0.04219583943757316,0.044042392183121476,30,0.009845615372430222,3.742241347031018,0.00890299862577633,0.010809881766112165,1.862645149230957e-09,7.450580596923828e-09,True,True,False,2,9,c7ed5da57f44696669f103e8dd2ceb2f1ba4065d506e5ab2bb776f1514e91403
bcw,l1_logistic,gb,none,k:4,k,,brier,0.034275215179873204,0.033526365977883735,0.03509608715223101,30,0.001037793774278123,0.41812234490485195,0.000175410010112276,0.0019058061689546436,0.04048972204327583,0.08097944408655167,False,False,False,4,9,c7ed5da57f44696669f103e8dd2ceb2f1ba4065d506e5ab2bb776f1514e91403
bcw,l1_logistic,gb,none,k:8,k,,brier,0.0332213617458972,0.0325949286300962,0.03385147931439189,30,-1.6059659697876282e-05,-0.013195077953300244,-0.00043840309439663046,0.0004104973677596792,0.7456546742469072,0.7456546742469072,False,False,False,8,9,c7ed5da57f44696669f103e8dd2ceb2f1ba4065d506e5ab2bb776f1514e91403
bcw,l1_logistic,gb,none,frac:0.25,frac,0.25,ece,0.027463602742425774,0.025928654470277944,0.02910848208980073,30,-0.0052107586880678035,-0.977105742961013,-0.007051286993252635,-0.00330872778181103,1.597777009010315e-05,6.39110803604126e-05,True,False,True,2,9,c7ed5da57f44696669f103e8dd2ceb2f1ba4065d506e5ab2bb776f1514e91403
bcw,l1_logistic,gb,none,frac:0.33,frac,0.33,ece,0.031141896372327154,0.029829538928410202,0.032514893644685704,30,-0.0015324650581664166,-0.3908941371116229,-0.002884233714394196,-0.00014638858007173328,0.07324407435953617,0.13332941755652428,False,False,False,3,9,c7ed5da57f44696669f103e8dd2ceb2f1ba4065d506e5ab2bb776f1514e91403
bcw,l1_logistic,gb,none,frac:0.5,frac,0.5,ece,0.03131013661468047,0.0301561847346365,0.032493581716125826,30,-0.0013642248158131037,-0.36993710147055875,-0.002653242181313283,-0.00011508150809777276,0.06666470877826214,0.13332941755652428,False,False,False,4,9,c7ed5da57f44696669f103e8dd2ceb2f1ba4065d506e5ab2bb776f1514e91403
bcw,l1_logistic,gb,none,frac:0.75,frac,0.75,ece,0.030981078870065102,0.029922506716165816,0.03209379694709287,30,-0.0016932825604284733,-0.5881134192361671,-0.002690647018306438,-0.0006960608615515253,0.0037444327026605606,0.011233298107981682,True,False,True,7,9,c7ed5da57f44696669f103e8dd2ceb2f1ba4065d506e5ab2bb776f1514e91403
bcw,l1_logistic,gb,none,frac:1,frac,1.0,ece,0.03267436143049358,0.03176425314497477,0.03362529954038991,30,,,,,,,False,False,False,9,9,c7ed5da57f44696669f103e8dd2ceb2f1ba4065d506e5ab2bb776f1514e91403
bcw,l1_logistic,gb,none,k:1,k,,ece,0.03223598643794939,0.03022040185609991,0.03434817377111056,30,-0.00043837499254418026,-0.07463969283265146,-0.0025951909791280957,0.0015874033721537807,0.4521643426269293,0.9043286852538586,False,False,False,1,9,c7ed5da57f44696669f103e8dd2ceb2f1ba4065d506e5ab2bb776f1514e91403
bcw,l1_logistic,gb,none,k:2,k,,ece,0.027463602742425774,0.025928654470277944,0.02910848208980073,30,-0.0052107586880678035,-0.977105742961013,-0.007051286993252635,-0.00330872778181103,1.597777009010315e-05,6.39110803604126e-05,True,False,True,2,9,c7ed5da57f44696669f103e8dd2ceb2f1ba4065d506e5ab2bb776f1514e91403
bcw,l1_logistic,gb,none,k:4,k,,ece,0.03131013661468047,0.0301561847346365,0.032493581716125826,30,-0.0013642248158131037,-0.36993710147055875,-0.002653242181313283,-0.00011508150809777276,0.06666470877826214,0.19999412633478642,False,False,False,4,9,c7ed5da57f44696669f103e8dd2ceb2f1ba4065d506e5ab2bb776f1514e91403
bcw,l1_logistic,gb,none,k:8,k,,ece,0.03262756879632424,0.03147204703685507,0.03376256530119372,30,-4.67926341693372e-05,-0.01717494381894274,-0.0010350749204501711,0.0008767106516943879,0.6408254038542509,0.9043286852538586,False,False,False,8,9,c7ed5da57f44696669f103e8dd2ceb2f1ba4065d506e5ab2bb776f1514e91403
bcw,l1_logistic,gb,none,frac:0.25,frac,0.25,aurc,0.01724816035444849,0.016303283903436112,0.018243615253289814,30,0.013310012159973756,4.905622026243885,0.012380890817448136,0.014294719877966475,1.862645149230957e-09,7.450580596923828e-09,True,True,False,2,9,c7ed5da57f44696669f103e8dd2ceb2f1ba4065d506e5ab2bb776f1514e91403
bcw,l1_logistic,gb,none,frac:0.33,frac,0.33,aurc,0.0075956342102161695,0.006682922659556498,0.008760091395838238,30,0.0036574860157414335,1.2488596028739747,0.002750799654513302,0.004830053023570064,1.862645149230957e-09,7.450580596923828e-09,True,True,False,3,9,c7ed5da57f44696669f103e8dd2ceb2f1ba4065d506e5ab2bb776f1514e91403
bcw,l1_logistic,gb,none,frac:0.5,frac,0.5,aurc,0.004982211842204194,0.004673001045628066,0.005315010701321322,30,0.0010440636477294567,1.1898271181049633,0.0007399320679143449,0.0013531986628559792,1.4193356037139893e-06,2.8386712074279785e-06,True,True,False,4,9,c7ed5da57f44696669f103e8dd2ceb2f1ba4065d506e5ab2bb776f1514e91403
bcw,l1_logistic,gb,none,frac:0.75,frac,0.75,aurc,0.00387026776767132,0.003632933142631117,0.004120710270169512,30,-6.788042680341665e-05,-0.1853573081861833,-0.00019302277180026326,5.9489564869473115e-05,0.39305018074810505,0.39305018074810505,False,False,False,7,9,c7ed5da57f44696669f103e8dd2ceb2f1ba4065d506e5ab2bb776f1514e91403
bcw,l1_logistic,gb,none,frac:1,frac,1.0,aurc,0.0039381481944747365,0.003719954167673438,0.004172223056668323,30,,,,,,,False,False,False,9,9,c7ed5da57f44696669f103e8dd2ceb2f1ba4065d506e5ab2bb776f1514e91403
bcw,l1_logistic,gb,none,k:1,k,,aurc,0.04918708139799056,0.047269442636105,0.051144412724755055,30,0.04524893320351583,8.22052164889566,0.04334304620879668,0.04716865970413166,1.862645149230957e-09,7.450580596923828e-09,True,True,False,1,9,c7ed5da57f44696669f103e8dd2ceb2f1ba4065d506e5ab2bb776f1514e91403
bcw,l1_logistic,gb,none,k:2,k,,aurc,0.01724816035444849,0.016303283903436112,0.018243615253289814,30,0.013310012159973756,4.905622026243885,0.012380890817448136,0.014294719877966475,1.862645149230957e-09,7.450580596923828e-09,True,True,False,2,9,c7ed5da57f44696669f103e8dd2ceb2f1ba4065d506e5ab2bb776f1514e91403
bcw,l1_logistic,gb,none,k:4,k,,aurc,0.004982211842204194,0.004673001045628066,0.005315010701321322,30,0.0010440636477294567,1.1898271181049633,0.0007399320679143449,0.0013531986628559792,1.4193356037139893e-06,2.8386712074279785e-06,True,True,False,4,9,c7ed5da57f44696669f103e8dd2ceb2f1ba4065d506e5ab2bb776f1514e91403
bcw,l1_logistic,gb,none,k:8,k,,aurc,0.003941987821336904,0.003729520362599406,0.004166441927385785,30,3.839626862166672e-06,0.012057211685758254,-0.00010460276348239724,0.00011898637470170302,0.9676735773682594,0.9676735773682594,False,False,False,8,9,c7ed5da57f44696669f103e8dd2ceb2f1ba4065d506e5ab2bb776f1514e91403
