dataset,method,classifier,rep,aurc_A_full,aurc_B_full,aurc_C_full,selnb_A_full,selnb_C_full,aurc_A_aggr,aurc_B_aggr,aurc_C_aggr,selnb_A_aggr,selnb_C_aggr
cleveland,rf_importance,logistic,29,0.07789374278010776,0.11413357973426658,0.08427750284957727,0.3813675084438839,0.36802202517833815,0.16332776533470728,0.14746137958901323,0.13163138056908452,0.3288228673257903,0.30888751464755937
cleveland,rf_importance,rf,0,0.07875919283848012,0.12600163094968114,0.09372535191277016,0.3717077715538639,0.35633260528087896,0.1560927049168919,0.21312471823058166,0.15750421439901233,0.3208856379084109,0.28701180612109295
cleveland,rf_importance,rf,1,0.08153264880734093,0.11133482594436896,0.0895134750882625,0.360847821908787,0.3595555678713528,0.15575263265991113,0.15619215350190124,0.13687546750281782,0.3278269159859128,0.2850804767540578
cleveland,rf_importance,rf,2,0.07719794990822519,0.12320355228411584,0.09128104876668848,0.38027711149814275,0.3471417515685034,0.1841526938920513,0.20206007608559223,0.1757975590689996,0.30042581124605094,0.2771029341127996
cleveland,rf_importance,rf,3,0.07725590014407666,0.12355105613368891,0.09208997246898534,0.3766905068918144,0.36313829398012837,0.15438190982255573,0.14677314298466548,0.14603965583242512,0.3474430956240151,0.29573131591196056
cleveland,rf_importance,rf,4,0.07881662410749837,0.1331054104874692,0.09340916973011715,0.3776570107867859,0.36063648058068126,0.16024286505167767,0.22513122665754626,0.15414120800182077,0.30150022313497926,0.2793131149530103
cleveland,rf_importance,rf,5,0.0747550127205113,0.12748564595265693,0.09477721982778946,0.3858964894054213,0.3523207193025029,0.1578125918551238,0.1881738220878898,0.15389392821181108,0.30963161438932135,0.2932817954736527
cleveland,rf_importance,rf,6,0.07854142544390015,0.129280014461024,0.09371069481568634,0.380651138374741,0.3729701101327753,0.16325418128575175,0.22377416408815223,0.16624099560072134,0.3154555828987153,0.2713712310547245
cleveland,rf_importance,rf,7,0.07420055907530633,0.11501495774835832,0.0891979311800748,0.37000962948171556,0.36940198188570916,0.17631680129977778,0.2092666297972068,0.16810832838982867,0.2848451690157597,0.28809134526699187
cleveland,rf_importance,rf,8,0.07241201543964475,0.11633054380078599,0.08292234967909942,0.36760699283344644,0.378545306221146,0.1495346694168545,0.15708211325852367,0.13307210631278138,0.3263431169609573,0.2819395690175738
cleveland,rf_importance,rf,9,0.08374184914850985,0.11932416921732464,0.09648842205712875,0.3657124053136737,0.36634001164508323,0.19678049841290818,0.1872323053299025,0.17833280926296813,0.3181226383707692,0.2842392841988513
cleveland,rf_importance,rf,10,0.07391643683017957,0.11630624151103423,0.08539421194882812,0.3857500307751421,0.3657693022004353,0.1645910424148882,0.1979974898549896,0.1573842189022645,0.3209541855972664,0.28714377383153766
cleveland,rf_importance,rf,11,0.0891329921271853,0.1432834862308638,0.10757670876437538,0.3677970786609121,0.3428458336759326,0.19544515963231368,0.19914203112086035,0.16180271427144172,0.322981787942563,0.29476851150808153
cleveland,rf_importance,rf,12,0.07819127955620704,0.1258529151662089,0.0896501622199093,0.3711214576431708,0.36842112643027825,0.15333418757231365,0.20944864191128187,0.1442763592420233,0.32599958658765055,0.3144199081800534
