dataset,method,classifier,rep,aurc_A_full,aurc_B_full,aurc_C_full,selnb_A_full,selnb_C_full,aurc_A_aggr,aurc_B_aggr,aurc_C_aggr,selnb_A_aggr,selnb_C_aggr
diabetes130,rf_importance,rf,8,0.0777635174829254,0.093501886841351,0.08172612695639117,0.0032010775568556476,0.001645650019710931,0.10963375949249404,0.11356769285742252,0.10069475038567552,0.0011311910246745698,-0.010716343963083986
diabetes130,rf_importance,rf,9,0.0792414347567011,0.0936021629135095,0.08281423416099806,0.0032045861607004236,0.0013812989892653619,0.10773624193507667,0.11305352347627273,0.0992175622676447,0.0011860816107825375,-0.010413245937590628
diabetes130,rf_importance,rf,10,0.07758968684993522,0.09352308639873902,0.08169298456159185,0.003321350912094839,0.001738245749687002,0.10881112786258404,0.11238760118144189,0.09949673159286927,0.0012179207375973308,-0.010444268554961481
diabetes130,rf_importance,rf,11,0.07761804416610465,0.09397715135231505,0.08217825604097567,0.0034044370489524647,0.001653880462788777,0.1081504280477526,0.11303555059611085,0.09972915245348402,0.0013300374330901543,-0.010864994784152376
diabetes130,rf_importance,rf,12,0.07887754855273615,0.09338378735450095,0.08243552356705852,0.0034467243313679443,0.0013829625263589236,0.10819892894344309,0.11248326477209525,0.09961144360275442,0.0010452351876341578,-0.0105742446359148
diabetes130,rf_importance,rf,13,0.07914752224668851,0.09397997022490848,0.08303282873149057,0.0032717047061925114,0.0012237757116309149,0.10823302104581434,0.11327157993433741,0.09961088799863496,0.0009950373766841034,-0.010829852449449397
diabetes130,rf_importance,rf,14,0.07866489210658859,0.09347991630507839,0.08212672204731232,0.003301434263916697,0.0014441720711949532,0.10883388519998625,0.11317317531046782,0.10000216433568525,0.0010993344610165593,-0.010958113114499648
diabetes130,rf_importance,rf,15,0.07747956952696634,0.0936048576670421,0.08166875017169535,0.0033731098386679814,0.0016673218544270738,0.10744527297151416,0.11208117850583392,0.09951668099637116,0.0011425520522763161,-0.01038619571695661
diabetes130,rf_importance,rf,16,0.07890388916770677,0.09388400613391662,0.08234735085143857,0.0033479408222216083,0.0015041067448578918,0.1078502295772267,0.11284612939615207,0.09914743895942914,0.0012296629589646302,-0.010464578815030207
diabetes130,rf_importance,rf,17,0.07872461502833938,0.09377975458267793,0.08253571302190249,0.0034138584336850723,0.0016003463938262942,0.10917416502293265,0.11359831897572911,0.10045685756559547,0.0008698487522611611,-0.011119133889314374
diabetes130,rf_importance,rf,18,0.07792276184589254,0.09347104935815656,0.08168592833152619,0.00348932520271886,0.0018646448022245476,0.10806048616216628,0.11315763847538782,0.09980175675585479,0.0012863000551871456,-0.010628778675536993
diabetes130,rf_importance,rf,19,0.07854265812721839,0.09358985307443843,0.0824006977741709,0.0034666153377315447,0.0013196474972042183,0.10845861557087871,0.1127745391316636,0.09966719834129609,0.0011942311332082116,-0.010539234417685001
