kept_features,method,classifier,rep,auroc_full,auroc_red,auroc_penalty
100,rf_importance,logistic,22,0.8565340909090909,0.8206168831168832,0.03591720779220775
100,rf_importance,logistic,23,0.9026988636363636,0.8442573051948051,0.05844155844155852
100,rf_importance,logistic,24,0.8934659090909091,0.8582589285714286,0.03520698051948046
100,rf_importance,logistic,25,0.8678977272727273,0.8756087662337663,-0.007711038961038974
100,rf_importance,logistic,26,0.8918425324675324,0.8547077922077922,0.03713474025974017
100,rf_importance,logistic,27,0.8946834415584416,0.8255884740259739,0.06909496753246769
100,rf_importance,logistic,28,0.916700487012987,0.8410105519480519,0.07568993506493515
100,rf_importance,logistic,29,0.8986404220779222,0.8757102272727273,0.02293019480519487
100,rf_importance,rf,0,0.8897118506493508,0.8512581168831169,0.038453733766233844
100,rf_importance,rf,1,0.8899655032467534,0.8906757305194806,-0.0007102272727271819
100,rf_importance,rf,2,0.9109679383116883,0.891893262987013,0.019074675324675328
100,rf_importance,rf,3,0.8914366883116883,0.8776379870129871,0.0137987012987012
100,rf_importance,rf,4,0.9075182629870131,0.864650974025974,0.042867288961039085
100,rf_importance,rf,5,0.8855012175324675,0.865817775974026,0.019683441558441483
100,rf_importance,rf,6,0.9050324675324675,0.8972706980519481,0.0077617694805193205
100,rf_importance,rf,7,0.8964590097402597,0.8821530032467533,0.01430600649350644
100,rf_importance,rf,8,0.9066051136363636,0.874797077922078,0.0318080357142857
100,rf_importance,rf,9,0.9228896103896104,0.9032061688311688,0.019683441558441594
100,rf_importance,rf,10,0.895900974025974,0.895799512987013,0.00010146103896102598
100,rf_importance,rf,11,0.8914366883116883,0.8770292207792207,0.014407467532467577
100,rf_importance,rf,12,0.9166497564935066,0.9088372564935064,0.007812500000000111
100,rf_importance,rf,13,0.8839285714285715,0.8787540584415585,0.005174512987012991
100,rf_importance,rf,14,0.9041700487012988,0.8874289772727275,0.016741071428571286
100,rf_importance,rf,15,0.909953327922078,0.904880275974026,0.005073051948051965
100,rf_importance,rf,16,0.8827110389610389,0.8714488636363636,0.011262175324675217
100,rf_importance,rf,17,0.885551948051948,0.8601866883116884,0.025365259740259605
100,rf_importance,rf,18,0.8906757305194805,0.8517146915584415,0.038961038961038974
100,rf_importance,rf,19,0.9121347402597403,0.9019886363636364,0.01014610389610393
100,rf_importance,rf,20,0.919338474025974,0.9039163961038962,0.015422077922077837
