# STATUS: validated  (REPS=30)
# calib_sha256: 19f9a06a8f411f2cb0bfc83a470b8abe9be3e8d2481b8d5686994f21903b99e1
# calibration (ECE/Brier) and subgroup gaps vs full-feature baseline; Holm-corrected within (dataset,method,classifier,outcome); 5000-bootstrap paired-diff CI
dataset,method,classifier,calibrate,frac,outcome,mean,ci_lo,ci_hi,n,delta,cohens_d,diff_ci_lo,diff_ci_hi,p_raw,p_holm,material,material_worse,material_better,calib_sha256
cleveland,l1_logistic,gb,none,0.25,brier,0.14721113482343265,0.1445924913477007,0.1499419835226551,30,-0.012660512426226782,-1.1795013370299734,-0.01650349285619229,-0.00891783388240497,1.1920928955078125e-06,3.5762786865234375e-06,True,False,True,19f9a06a8f411f2cb0bfc83a470b8abe9be3e8d2481b8d5686994f21903b99e1
cleveland,l1_logistic,gb,none,0.33,brier,0.14755378837638056,0.14496359718626722,0.14994982269529028,30,-0.012317858873278848,-1.368731535589321,-0.015765200454134987,-0.009391567863956816,1.862645149230957e-09,7.450580596923828e-09,True,False,True,19f9a06a8f411f2cb0bfc83a470b8abe9be3e8d2481b8d5686994f21903b99e1
cleveland,l1_logistic,gb,none,0.5,brier,0.15788393675483597,0.15472473513756407,0.16112167867536076,30,-0.001987710494823431,-0.23664032539494015,-0.004772916684612182,0.000988036892461986,0.09194962680339813,0.09194962680339813,False,False,False,19f9a06a8f411f2cb0bfc83a470b8abe9be3e8d2481b8d5686994f21903b99e1
cleveland,l1_logistic,gb,none,0.75,brier,0.1628448885985346,0.15977311754403714,0.16584155798516512,30,0.002973241348875158,0.36414416774104225,0.0001866547805886583,0.00587050183261377,0.026228994131088257,0.052457988262176514,False,False,False,19f9a06a8f411f2cb0bfc83a470b8abe9be3e8d2481b8d5686994f21903b99e1
cleveland,l1_logistic,gb,none,1.0,brier,0.15987164724965944,0.15691785868903768,0.1632741571672881,30,,,,,,,False,False,False,19f9a06a8f411f2cb0bfc83a470b8abe9be3e8d2481b8d5686994f21903b99e1
cleveland,l1_logistic,gb,none,0.25,ece,0.08337043007247046,0.07845076941580789,0.0887836301933805,30,-0.0327346526853015,-1.7482561504668632,-0.039424588293223914,-0.026173853850343713,3.725290298461914e-09,1.4901161193847656e-08,True,False,True,19f9a06a8f411f2cb0bfc83a470b8abe9be3e8d2481b8d5686994f21903b99e1
cleveland,l1_logistic,gb,none,0.33,ece,0.08577428252786114,0.08140755917886183,0.09019809631856186,30,-0.030330800229910828,-2.041410156980111,-0.03543842495905595,-0.025121309780047445,3.725290298461914e-09,1.4901161193847656e-08,True,False,True,19f9a06a8f411f2cb0bfc83a470b8abe9be3e8d2481b8d5686994f21903b99e1
cleveland,l1_logistic,gb,none,0.5,ece,0.1079641841354099,0.10354635554614802,0.11207218675415011,30,-0.008140898622362091,-0.5889855164809181,-0.013023182160522237,-0.003258466201909503,0.0032229889184236526,0.006445977836847305,True,False,True,19f9a06a8f411f2cb0bfc83a470b8abe9be3e8d2481b8d5686994f21903b99e1
cleveland,l1_logistic,gb,none,0.75,ece,0.12005444603837685,0.11510912528727768,0.12488542817128592,30,0.003949363280604903,0.24861438113417061,-0.0016719747085988993,0.009500379080649681,0.18396909348666668,0.18396909348666668,False,False,False,19f9a06a8f411f2cb0bfc83a470b8abe9be3e8d2481b8d5686994f21903b99e1
cleveland,l1_logistic,gb,none,1.0,ece,0.11610508275777195,0.11191954988600968,0.12074456824461713,30,,,,,,,False,False,False,19f9a06a8f411f2cb0bfc83a470b8abe9be3e8d2481b8d5686994f21903b99e1
cleveland,l1_logistic,gb,none,0.25,aurc,0.12350200247695495,0.12015684748676173,0.12693888470855216,30,0.02248255930228128,1.6429933615990973,0.01731818007800514,0.02708001602801733,1.30385160446167e-07,5.21540641784668e-07,True,True,False,19f9a06a8f411f2cb0bfc83a470b8abe9be3e8d2481b8d5686994f21903b99e1
cleveland,l1_logistic,gb,none,0.33,aurc,0.11271130194033933,0.10861231227609519,0.11744875663023074,30,0.011691858765665622,0.8738043997037384,0.0069042602813551065,0.016400658217137806,5.5925920605659485e-05,0.00011185184121131897,True,True,False,19f9a06a8f411f2cb0bfc83a470b8abe9be3e8d2481b8d5686994f21903b99e1
cleveland,l1_logistic,gb,none,0.5,aurc,0.1132203814162026,0.10850345356562194,0.11813598770804208,30,0.012200938241528899,0.9566368157169257,0.008165865795826592,0.016792442853791466,6.910413503646851e-07,2.073124051094055e-06,True,True,False,19f9a06a8f411f2cb0bfc83a470b8abe9be3e8d2481b8d5686994f21903b99e1
cleveland,l1_logistic,gb,none,0.75,aurc,0.10784910802509527,0.10424655791819787,0.11136880964348923,30,0.006829664850421575,0.720613053048095,0.0035402907605116625,0.01020248351772647,0.0006084088236093521,0.0006084088236093521,True,True,False,19f9a06a8f411f2cb0bfc83a470b8abe9be3e8d2481b8d5686994f21903b99e1
cleveland,l1_logistic,gb,none,1.0,aurc,0.10101944317467369,0.09743026378029143,0.10511582425112996,30,,,,,,,False,False,False,19f9a06a8f411f2cb0bfc83a470b8abe9be3e8d2481b8d5686994f21903b99e1
