method,frac,k_features,n_features,classifier,calibrate,seed,accuracy,auroc,brier,ece,aurc,auroc_gap,ece_gap,net_benefit,net_benefit_gap,conformal_efficiency,conformal_coverage,conformal_coverage_gap,selective_ece,dataset,rep,calib_sha256
mutual_info,0.5,6,12,logistic,none,2859092462,0.8250825082508251,0.8841682751359887,0.13057424008896848,0.04777196344739475,0.09386066511108018,0.011645054665649579,0.02832584669218234,0.34362388863875176,0.26671330294529244,1.174917491749175,0.900990099009901,0.03948553698328494,0.04516773550056918,cleveland,6,19f9a06a8f411f2cb0bfc83a470b8abe9be3e8d2481b8d5686994f21903b99e1
mutual_info,0.33,4,12,logistic,none,2859092462,0.8217821782178217,0.8639234953500614,0.1415797400770354,0.0742693552638333,0.11777439489597497,0.01584668192219696,0.013397411834090267,0.33443186194329716,0.2643676118016086,1.2607260726072607,0.900990099009901,0.06981283154839346,0.055502468704792106,cleveland,6,19f9a06a8f411f2cb0bfc83a470b8abe9be3e8d2481b8d5686994f21903b99e1
mutual_info,0.25,3,12,logistic,none,2859092462,0.7920792079207921,0.8479777153886646,0.15298617716340013,0.07472429414719116,0.13692823242007118,0.02704296974319853,0.027058640620394772,0.32673530241117493,0.2701881427920154,1.306930693069307,0.900990099009901,0.08497647883094794,0.06449847919636047,cleveland,6,19f9a06a8f411f2cb0bfc83a470b8abe9be3e8d2481b8d5686994f21903b99e1
mutual_info,1.0,12,12,logistic,none,2997694525,0.8316831683168316,0.8896736269520968,0.12614636794533965,0.07153304307925983,0.07772612452960789,0.02873124841088226,0.006462909868711522,0.3416192931399114,0.2655706216918877,1.1782178217821782,0.900990099009901,0.0546491842658392,0.04867200014503312,cleveland,7,19f9a06a8f411f2cb0bfc83a470b8abe9be3e8d2481b8d5686994f21903b99e1
mutual_info,0.75,9,12,logistic,none,2997694525,0.8448844884488449,0.8909019126162484,0.12254226618458673,0.06655305521963564,0.07849486054272042,0.006376811594203002,0.029701369726968574,0.34474880565873106,0.27192046521905566,1.188118811881188,0.900990099009901,0.03948553698328494,0.05518527158929685,cleveland,7,19f9a06a8f411f2cb0bfc83a470b8abe9be3e8d2481b8d5686994f21903b99e1
mutual_info,0.5,6,12,logistic,none,2997694525,0.834983498349835,0.8958150552728548,0.12219245337520131,0.05319046756390944,0.08368937197602387,0.006723874904653093,0.02610876948208589,0.3512242923391851,0.28255442489864996,1.155115511551155,0.900990099009901,0.03948553698328494,0.06864654109593127,cleveland,7,19f9a06a8f411f2cb0bfc83a470b8abe9be3e8d2481b8d5686994f21903b99e1
mutual_info,0.33,4,12,logistic,none,2997694525,0.8151815181518152,0.8912747850500088,0.12814280608057946,0.06219168998847187,0.08887449709814835,0.018907322654462266,0.016212496716915728,0.34699003175709725,0.2754848440054814,1.2079207920792079,0.900990099009901,0.03948553698328494,0.0663217596502767,cleveland,7,19f9a06a8f411f2cb0bfc83a470b8abe9be3e8d2481b8d5686994f21903b99e1
mutual_info,0.25,3,12,logistic,none,2997694525,0.801980198019802,0.8686392349535006,0.14132384124586797,0.10038731275553998,0.09901285053525788,0.009591914569031412,0.015845832697112525,0.331387875500025,0.28498734208166565,1.2574257425742574,0.900990099009901,0.02432188970073057,0.06809992898568595,cleveland,7,19f9a06a8f411f2cb0bfc83a470b8abe9be3e8d2481b8d5686994f21903b99e1
mutual_info,1.0,12,12,logistic,none,2217349375,0.8283828382838284,0.8880944025267591,0.13022642260385975,0.07079857650740594,0.08547398965383107,0.009187643020595049,0.04057582476138358,0.34162130078284425,0.28794503922948755,1.2046204620462047,0.900990099009901,0.03948553698328494,0.05031452698331053,cleveland,8,19f9a06a8f411f2cb0bfc83a470b8abe9be3e8d2481b8d5686994f21903b99e1
mutual_info,0.75,9,12,logistic,none,2217349375,0.8283828382838284,0.8851114230566766,0.13138250348707337,0.05603138291132427,0.09052575881823736,0.01108187134502936,0.003393638650534117,0.3432945346634762,0.27375137284373285,1.2112211221122111,0.900990099009901,0.02432188970073057,0.03933097298663394,cleveland,8,19f9a06a8f411f2cb0bfc83a470b8abe9be3e8d2481b8d5686994f21903b99e1
mutual_info,0.5,6,12,logistic,none,2217349375,0.834983498349835,0.8855939638533075,0.12777403001480295,0.04857175505848471,0.09228320571258486,0.034145054665649655,0.02769595957097179,0.34549850934576837,0.2637801293569857,1.188118811881188,0.900990099009901,0.0546491842658392,0.042402074872393794,cleveland,8,19f9a06a8f411f2cb0bfc83a470b8abe9be3e8d2481b8d5686994f21903b99e1
mutual_info,0.33,4,12,logistic,none,2217349375,0.8184818481848185,0.8643841024741183,0.14240562208204383,0.07332292876441084,0.11780890057908541,0.008372107805746265,0.05576929620975479,0.33533052463036933,0.27463051450027165,1.2706270627062706,0.900990099009901,0.06981283154839346,0.07331808653447554,cleveland,8,19f9a06a8f411f2cb0bfc83a470b8abe9be3e8d2481b8d5686994f21903b99e1
mutual_info,0.25,3,12,logistic,none,2217349375,0.7920792079207921,0.8468152307422355,0.15437360473482198,0.08980973258569568,0.15065941797079513,0.010165268243071512,0.04945565543371043,0.3287756677167076,0.2871332895001144,1.3498349834983498,0.900990099009901,0.0546491842658392,0.08821793119939902,cleveland,8,19f9a06a8f411f2cb0bfc83a470b8abe9be3e8d2481b8d5686994f21903b99e1
mutual_info,1.0,12,12,logistic,none,1889483278,0.8184818481848185,0.888884014739428,0.12978770260972394,0.0806072851188704,0.07817405252058102,0.026301805237731957,0.013226002133344433,0.3410211512834013,0.271933249776277,1.1716171617161717,0.900990099009901,0.0546491842658392,0.06394202709791323,cleveland,9,19f9a06a8f411f2cb0bfc83a470b8abe9be3e8d2481b8d5686994f21903b99e1
mutual_info,0.75,9,12,logistic,none,1889483278,0.834983498349835,0.8871293209334971,0.1269574668381064,0.05392553769583361,0.08136932795759612,0.016778540554284294,0.009037446626752196,0.3443304090294746,0.2660865556500589,1.1914191419141915,0.900990099009901,0.03948553698328494,0.042815712008850954,cleveland,9,19f9a06a8f411f2cb0bfc83a470b8abe9be3e8d2481b8d5686994f21903b99e1
mutual_info,0.5,6,12,logistic,none,1889483278,0.8415841584158416,0.8899806983681348,0.12390465965998643,0.0459743349281244,0.08193279167099615,0.04834096109839814,0.013966118736652877,0.34857981485047757,0.2550552832426662,1.174917491749175,0.900990099009901,0.06981283154839346,0.032547998008520665,cleveland,9,19f9a06a8f411f2cb0bfc83a470b8abe9be3e8d2481b8d5686994f21903b99e1
mutual_info,0.33,4,12,logistic,none,1889483278,0.8316831683168316,0.8684198982277591,0.13647151181756073,0.062176926174142604,0.11801757080262221,0.043585049580472934,0.018853538868287834,0.34161212877284836,0.26526324750771746,1.2409240924092408,0.900990099009901,0.08497647883094794,0.051649557487362246,cleveland,9,19f9a06a8f411f2cb0bfc83a470b8abe9be3e8d2481b8d5686994f21903b99e1
mutual_info,0.25,3,12,logistic,none,1889483278,0.8052805280528053,0.8482409194595543,0.14936959145926113,0.08613880087934316,0.13777069748326548,0.03590897533689308,0.008676203114976189,0.3332329879832384,0.26355917131252404,1.3432343234323432,0.900990099009901,0.1001401261135022,0.06879525588003876,cleveland,9,19f9a06a8f411f2cb0bfc83a470b8abe9be3e8d2481b8d5686994f21903b99e1
mutual_info,1.0,12,12,logistic,none,3798171109,0.8283828382838284,0.8885769433233901,0.12665789796887134,0.06009942308721477,0.0811085701225739,0.004216882786676979,0.021882260070088075,0.34520373083522193,0.26967128219636555,1.1683168316831682,0.900990099009901,0.03948553698328494,0.053863118321312214,cleveland,10,19f9a06a8f411f2cb0bfc83a470b8abe9be3e8d2481b8d5686994f21903b99e1
mutual_info,0.75,9,12,logistic,none,3798171109,0.834983498349835,0.8887962800491312,0.1260862829037573,0.0625992263867956,0.08471451312254977,0.00842486651411134,0.016746751817026964,0.3465009758086916,0.273033134436957,1.198019801980198,0.900990099009901,0.03948553698328494,0.060382887338992566,cleveland,10,19f9a06a8f411f2cb0bfc83a470b8abe9be3e8d2481b8d5686994f21903b99e1
