# STATUS: validated  (REPS=30)
# calibration_sha256: 010091f799c130c0a067ab482bbdca1153e25a4f73dc5d374089b7a82572ad6d
# calib_sha256: 010091f799c130c0a067ab482bbdca1153e25a4f73dc5d374089b7a82572ad6d
# calibration (ECE/Brier) and subgroup gaps vs full-feature baseline; Holm-corrected within (dataset,method,classifier,outcome); 5000-bootstrap paired-diff CI
dataset,method,classifier,calibrate,budget,budget_type,frac,outcome,mean,ci_lo,ci_hi,n,delta,cohens_d,diff_ci_lo,diff_ci_hi,p_raw,p_holm,material,material_worse,material_better,k_features,n_features,calib_sha256
arrhythmia,l1_logistic,gb,none,k:64,k,,auroc,0.7125544223772887,0.7009600703763345,0.723499284308463,30,-0.03453808075386178,-1.206907945855453,-0.044517057314963956,-0.024504980020277973,9.98377799987793e-07,3.993511199951172e-06,True,True,False,64,279,010091f799c130c0a067ab482bbdca1153e25a4f73dc5d374089b7a82572ad6d
arrhythmia,l1_logistic,gb,none,k:8,k,,auroc,0.6528866225323552,0.6389271336553946,0.6660166547384745,30,-0.09420588059879528,-2.5336122931365423,-0.1076435856146001,-0.08129607264269102,1.862645149230957e-09,1.6763806343078613e-08,True,True,False,8,279,010091f799c130c0a067ab482bbdca1153e25a4f73dc5d374089b7a82572ad6d
arrhythmia,l1_logistic,gb,none,frac:0.25,frac,0.25,brier,0.24479887194686792,0.23730120174697988,0.2527685286667288,30,0.018786628542346792,0.9172324389798638,0.011521591063151674,0.025829364628477455,2.366676926612854e-05,2.366676926612854e-05,True,True,False,70,279,010091f799c130c0a067ab482bbdca1153e25a4f73dc5d374089b7a82572ad6d
arrhythmia,l1_logistic,gb,none,frac:0.33,frac,0.33,brier,0.24688872942571746,0.23980021599329254,0.25423594992948756,30,0.020876486021196315,1.059865414631955,0.013808714488995908,0.027702107871431316,5.144625902175903e-06,1.543387770652771e-05,True,True,False,92,279,010091f799c130c0a067ab482bbdca1153e25a4f73dc5d374089b7a82572ad6d
arrhythmia,l1_logistic,gb,none,frac:0.5,frac,0.5,brier,0.24255212368457268,0.23633780108560098,0.24941232658243837,30,0.016539880280051596,0.9963867695655901,0.010893420317572117,0.02247926979640786,6.917864084243774e-06,1.543387770652771e-05,True,True,False,140,279,010091f799c130c0a067ab482bbdca1153e25a4f73dc5d374089b7a82572ad6d
arrhythmia,l1_logistic,gb,none,frac:0.75,frac,0.75,brier,0.24158847245492968,0.23511860820057576,0.2488045569763582,30,0.015576229050408579,1.0080715890475167,0.010282767901866219,0.02115472188440808,3.2391399145126343e-06,1.2956559658050537e-05,True,True,False,209,279,010091f799c130c0a067ab482bbdca1153e25a4f73dc5d374089b7a82572ad6d
arrhythmia,l1_logistic,gb,none,frac:1,frac,1.0,brier,0.22601224340452114,0.2211649836571879,0.2310905363741267,30,,,,,,,False,False,False,279,279,010091f799c130c0a067ab482bbdca1153e25a4f73dc5d374089b7a82572ad6d
arrhythmia,l1_logistic,gb,none,k:1,k,,brier,0.25256133163513955,0.2504344855359029,0.2548772484334461,30,0.02654908823061842,1.9155922752725025,0.021503411501956567,0.0313606563853904,9.313225746154785e-09,4.6566128730773926e-08,True,True,False,1,279,010091f799c130c0a067ab482bbdca1153e25a4f73dc5d374089b7a82572ad6d
arrhythmia,l1_logistic,gb,none,k:128,k,,brier,0.24297580465667054,0.2354379719686989,0.2508119495438253,30,0.016963561252149418,0.8427595462136505,0.010062706061616786,0.02412628518269694,7.056817412376404e-05,0.00014113634824752808,True,True,False,128,279,010091f799c130c0a067ab482bbdca1153e25a4f73dc5d374089b7a82572ad6d
arrhythmia,l1_logistic,gb,none,k:16,k,,brier,0.258397846595852,0.25149801212852096,0.2661477588757685,30,0.032385603191330915,1.3971407517565022,0.024475611521745988,0.04081259537748631,6.146728992462158e-08,2.4586915969848633e-07,True,True,False,16,279,010091f799c130c0a067ab482bbdca1153e25a4f73dc5d374089b7a82572ad6d
